date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1612789200,5,350.48,0.04,6.6,115.87,3.58,59.85,65.29,4.02
1612792800,5,397.21,0,10.03,98.71,3.93,62.26,68.75,6.59
1612796400,5,427.25,0,10.71,90.12,4.29,65.04,72.37,8.49
1612800000,5,447.27,0,10.63,85.12,4.53,67.63,75.54,10.01
1612803600,5,467.3,0,10.37,80.11,4.65,69.42,77.82,11.15
1612807200,5,487.33,0,10.88,75.1,4.53,71.89,80.69,11.91
1612810800,5,507.36,0,11.14,71.53,4.59,74.28,83.33,11.91
1612814400,5,500.68,0,9.85,71.53,4.95,71.87,80.67,10.89
1612818000,5,473.98,0,7.54,73.67,4.71,65.14,73.57,9.88
1612821600,5,453.95,0,6,74.39,4.05,58.4,67.11,8.87
1612825200,5,453.95,0,5.27,72.24,3.37,52.83,62.19,6.84
1612828800,4,460.63,0,4.97,70.81,3.01,48.94,58.87,4.62
1612832400,4,460.63,0,5.27,68.67,3.04,46.28,56.69,3.52
1612836000,4,453.95,0.01,6.68,67.23,3.34,44.77,55.72,3.48
1612839600,4,447.27,0.4,7.88,68.67,3.61,45.15,56.33,3.55
1612843200,4,420.57,0.8,5.74,82.25,3.87,45.57,56.36,3.48
1612846800,4,410.56,0.66,3.64,97.28,3.99,46.97,57.4,3.45
1612850400,4,393.87,0.36,2.06,111.58,3.87,46.91,55.76,3.07
1612854000,4,297.07,0.17,0.96,121.59,2.59,29.78,33.92,1.84
1612857600,3,270.37,0.13,0.8,125.89,2.06,23.01,25.67,1.6
1612861200,3,267.03,0.14,0.9,133.04,1.94,21.31,23.57,1.73
1612864800,3,267.03,0.15,1.08,140.19,1.88,21.05,23.18,1.95
1612868400,3,267.03,0.17,1.46,144.48,1.83,20.84,22.96,2.28
1612872000,3,267.03,0.15,2.19,144.48,1.8,20.63,22.82,2.63
1612875600,3,307.08,0.08,7.03,130.18,2.12,22.19,25.26,4.75
1612879200,3,360.49,0,11.14,110.15,2.62,24.69,29.16,7.41
1612882800,4,400.54,0,12,101.57,2.95,27.42,33.04,9.37
1612886400,4,440.6,0,12.17,98.71,3.22,30.91,37.66,11.02
1612890000,4,480.65,0,11.82,98.71,3.55,35.16,42.86,11.91
1612893600,4,487.33,0,11.31,94.41,3.55,35.84,43.8,11.78
1612897200,4,467.3,0,9.94,86.55,3.58,32.73,40.28,11.02
1612900800,4,447.27,0,8.48,81.54,3.76,31.34,38.82,10.77
1612904400,4,440.6,0,7.2,79.39,3.87,32.42,40.14,10.77
1612908000,4,447.27,0,6.51,77.25,3.73,35.7,44.1,10.13
1612911600,4,460.63,0,6.34,73.67,3.4,39.89,49.22,8.49
1612915200,4,473.98,0,6.86,70.1,3.16,44.21,54.59,6.9
1612918800,4,500.68,0,8.48,66.52,3.4,49.69,61.49,6.33
1612922400,5,540.73,0.03,12.34,63.66,4.29,55.27,68.73,6.97
1612926000,5,560.76,0.91,13.2,72.24,5.36,59,73.03,7.22
1612929600,5,473.98,0.88,6.51,108.72,6.5,54.09,65.58,4.94
1612933200,5,473.98,0.71,4.54,130.18,6.02,52.78,63.78,5.51
1612936800,5,473.98,0.38,2.68,148.77,5.72,56.06,66.82,6.02
1612940400,4,360.49,0.15,1.04,143.05,3.67,41.27,48.29,3.33
1612944000,4,310.42,0.13,0.87,141.62,2.83,33.37,38.8,2.98
1612947600,4,293.73,0.14,0.95,143.05,2.65,31.94,36.97,3.1
1612951200,4,283.72,0.15,1.14,144.48,2.41,29.75,34.32,3.23
1612954800,4,273.71,0.17,1.59,145.91,2.18,27.62,31.81,3.45
1612958400,4,273.71,0.15,2.44,147.34,2.09,27.58,31.67,3.77
1612962000,4,323.77,0.07,8.4,134.47,2.47,30.53,35.62,6.21
1612965600,4,397.21,0,13.2,121.59,3.22,35.34,41.85,8.99
1612969200,4,453.95,0,13.2,125.89,3.99,39.9,46.99,10.13
1612972800,4,527.38,0,13.54,130.18,5.19,46.17,54.05,11.27
1612976400,5,614.17,0,16.45,115.87,5.9,52.75,62.11,13.3
1612980000,5,667.57,0,19.71,94.41,5.36,56.68,67.21,14.82
1612983600,5,687.6,0,22.62,72.96,4.23,57.16,68.18,16.47
1612987200,5,674.25,0,22.96,57.22,3.58,55.73,66.75,17.48
1612990800,5,627.52,0,19.71,50.78,3.37,51.83,62.16,17.48
1612994400,4,567.44,0,15.25,52.21,3.34,49.68,59.11,16.72
1612998000,5,527.38,0,12.17,55.79,3.04,50.65,59.36,15.71
1613001600,5,507.36,0,10.71,56.51,2.65,53.85,62.33,14.19
1613005200,5,520.71,0,11.82,54.36,2.56,57.91,66.88,11.15
1613008800,5,567.44,0.03,16.45,51.5,3.01,62.85,73.16,9.75
1613012400,5,574.11,0.8,17.65,65.8,3.52,68.86,79.22,7.22
1613016000,5,453.95,0.79,7.11,121.59,3.87,71.74,79.72,3.1
1613019600,5,453.95,0.64,4.63,145.91,3.99,74.89,83.12,3.67
1613023200,5,467.3,0.35,2.74,168.8,4.23,82.24,91.12,4.37
1613026800,5,360.49,0.14,1.03,157.36,3.1,58.88,64.59,2.22
1613030400,5,337.12,0.12,0.87,153.07,3.1,52.59,57.54,1.71
1613034000,5,333.79,0.12,0.93,154.5,3.37,51.91,56.73,1.62
1613037600,5,327.11,0.13,1.09,153.07,3.49,50.09,54.74,1.55
1613041200,4,320.44,0.15,1.5,151.63,3.46,48.27,52.84,1.77
1613044800,4,317.1,0.13,2.29,147.34,3.31,45.73,50.21,2.12
1613048400,4,370.5,0.08,10.28,120.16,3.46,45.57,51.11,5.26
1613052000,4,447.27,0,17.99,92.98,3.82,47.53,54.95,8.74
1613055600,4,494,0,19.54,84.4,4.05,49.92,58.73,10.77
1613059200,5,527.38,0,19.88,82.25,4.05,53.03,63.07,12.54
1613062800,5,574.11,0,20.22,75.82,3.99,57.27,68.62,14.19
1613066400,5,620.84,0,21.08,64.37,3.61,60.99,73.06,15.33
1613070000,5,627.52,0,20.05,59.37,3.04,63.09,74.64,15.33
1613073600,5,614.17,0,16.45,61.51,3.04,62.77,73.04,14.44
1613077200,5,540.73,0,12,65.8,3.61,55.99,64.51,12.54
1613080800,4,440.6,0,7.45,74.39,3.99,46.64,53.63,10.39
1613084400,4,390.53,0,5.83,75.1,3.37,42.94,49.4,8.99
1613088000,4,370.5,0,5.57,72.96,2.77,41.78,48.25,6.59
1613091600,4,370.5,0,6.51,72.24,2.65,42.65,49.59,4.88
1613095200,4,397.21,0.02,9.34,73.67,3.1,46.53,54.43,4.37
1613098800,5,417.23,0.71,10.71,82.97,3.64,51.35,59.75,3.83
1613102400,5,397.21,1.05,7.2,107.29,4.47,55.47,63.53,2.98
1613106000,5,410.56,0.82,5.31,130.18,5.31,60.9,69.58,3.99
1613109600,5,423.91,0.41,3.09,154.5,6.32,68.94,78.3,4.88
1613113200,5,333.79,0.16,1.17,145.91,5.31,53.45,59.86,2.38
1613116800,4,307.08,0.14,0.94,138.76,3.93,46.36,51.65,2.06
1613120400,4,297.07,0.14,0.99,137.33,3.31,43.43,48.25,2.12
1613124000,4,293.73,0.16,1.13,137.33,2.89,41.34,45.83,2.19
1613127600,4,300.41,0.18,1.56,138.76,2.62,40.76,45.14,2.47
1613131200,4,310.42,0.14,2.51,140.19,2.53,41.18,45.62,2.88
1613134800,4,367.17,0.05,8.4,124.45,2.74,43.07,48.39,5.26
1613138400,4,440.6,0,14.4,100.14,3.31,45.1,52.05,8.61
1613142000,4,507.36,0,16.97,81.54,3.79,45.75,54.26,11.4
1613145600,4,587.46,0,22.28,61.51,4.89,47.62,58.99,18.24
1613149200,5,707.63,0,30.85,44.35,6.74,52.03,67.37,29.64
1613152800,5,807.76,0,39.07,31.83,7.99,57.71,74.54,40.03
1613156400,5,827.79,0.01,41.81,27.18,7.87,61.14,76.85,47.62
1613160000,5,801.09,0,38.73,24.32,6.62,59.57,73.93,48.64
1613163600,5,747.68,0,31.53,22.53,4.17,54.6,66.85,36.99
1613167200,4,527.38,0,13.02,58.65,3.87,46.99,55.04,13.81
1613170800,4,440.6,0,8.48,65.8,3.19,40.5,47.19,10.89
1613174400,4,393.87,0,6.43,67.95,2.44,37.37,43.58,7.92
1613178000,4,380.52,0,6.17,66.52,2.12,37.15,43.56,5.45
1613181600,4,397.21,0.02,8.14,64.37,2.35,39.6,46.91,5.07
1613185200,4,417.23,0.65,9.17,68.67,3.1,43.17,51.32,4.69
1613188800,4,383.85,0.8,5.31,94.41,5.13,45.14,53.54,3.71
1613192400,4,380.52,0.61,3.64,114.44,5.42,44.98,53.68,4.56
1613196000,4,380.52,0.34,2.25,134.47,5.25,48.84,57.69,5.07
1613199600,4,300.41,0.15,0.99,134.47,4.89,36.41,42.29,2.98
1613203200,4,277.04,0.13,0.81,133.04,3.52,32.14,36.74,2.53
1613206800,4,270.37,0.12,0.85,134.47,2.8,31.47,35.63,2.47
1613210400,4,267.03,0.13,0.96,135.9,2.35,30.99,34.83,2.47
1613214000,4,270.37,0.13,1.29,137.33,2.18,31.21,34.97,2.63
1613217600,4,273.71,0.11,1.91,137.33,2.15,31.49,35.25,2.85
1613221200,4,333.79,0.06,8.91,108.72,2.53,33.83,38.87,6.33
1613224800,4,423.91,0,15.25,75.82,3.13,37.39,44.67,10.51
1613228400,4,494,0,17.65,57.94,3.31,40.48,49.63,13.17
1613232000,4,534.06,0,18.34,47.21,3.01,44.43,54.61,14.19
1613235600,5,567.44,0,17.65,36.48,2.27,50,60.43,11.53
1613239200,5,567.44,0,15.25,31.47,1.45,55.85,64.8,5.51
1613242800,5,540.73,0,11.82,31.47,0.86,60.55,67,3.55
1613246400,5,534.06,0,11.65,28.61,0.8,60.58,66.91,5.7
1613250000,5,547.41,0,14.05,27.18,1.13,52.3,59.66,11.65
1613253600,4,514.03,0,12.34,41.84,2.24,41.2,48.27,13.05
1613257200,4,500.68,0,10.71,48.64,2.68,36.66,43.39,12.16
1613260800,4,473.98,0,9.17,52.93,2.44,33.41,39.83,10.39
1613264400,4,433.92,0,7.97,57.22,2.35,29.85,36.1,7.85
1613268000,4,407.22,0.02,8.48,60.08,2.53,27.33,33.84,7.35
1613271600,4,397.21,0.62,8.31,67.23,2.74,26.5,33.17,6.97
1613275200,4,360.49,0.8,4.97,89.41,3.1,26.11,32.44,5.83
1613278800,4,353.81,0.6,3.47,108.72,3.01,26.88,33.19,6.02
1613282400,4,350.48,0.33,2.14,128.75,2.77,29.43,35.81,6.46
1613286000,4,297.07,0.14,0.9,131.61,3.87,26.16,30.88,3.86
1613289600,3,277.04,0.12,0.76,131.61,2.98,23.85,27.69,3.29
1613293200,3,270.37,0.12,0.79,131.61,2.35,22.65,26.11,3.2
1613296800,3,267.03,0.12,0.91,133.04,2.03,22.17,25.45,3.23
1613300400,3,270.37,0.12,1.15,133.04,1.83,22.1,25.26,3.29
1613304000,3,270.37,0.1,1.61,133.04,1.74,22.01,25.11,3.42
1613307600,3,287.06,0.03,3.81,123.02,1.85,22.58,26.01,4.62
1613311200,3,323.77,0,5.66,107.29,2.09,23.84,27.99,6.46
1613314800,4,370.5,0,7.2,92.98,2.15,29.96,34.97,7.54
1613318400,5,433.92,0,6.68,82.97,1.85,58.71,64.79,5.7
1613322000,5,507.36,0,6,80.82,1.65,94.51,101.7,3.52
1613325600,5,554.09,0,5.57,79.39,1.43,115.55,123.14,2.22
1613329200,5,580.79,0,7.37,64.37,1.22,122.93,130.47,6.14
1613332800,5,600.82,0,9.34,53.64,1.67,125.75,133.97,14.57
1613336400,5,627.52,0,11.14,48.64,2.21,128.01,136.37,24.83
1613340000,5,660.9,0,13.02,43.27,2.71,129.76,138.48,34.96
1613343600,5,674.25,0,13.88,36.84,2.89,128.92,138.47,39.52
1613347200,5,667.57,0.01,13.71,29.33,2.27,119.57,129.6,30.91
1613350800,5,600.82,0.01,11.48,32.19,1.28,87.34,96.78,7.47
1613354400,5,627.52,0.04,15.25,27.18,1.77,70.03,80.37,5.83
1613358000,5,647.54,0.63,17.48,29.33,2.12,66.15,76.52,5.95
1613361600,5,567.44,0.64,9.77,54.36,2.18,59.16,66.76,5.64
1613365200,5,547.41,0.62,7.28,67.95,2.5,50.3,56.62,5.57
1613368800,4,520.71,0.45,5.01,88.69,2.89,45.61,51.1,5.13
1613372400,4,417.23,0.24,1.82,120.16,2.47,40.03,44.16,3.64
1613376000,4,367.17,0.15,1.17,128.75,2.18,38.07,41.7,3.04
1613379600,4,357.15,0.15,1.18,131.61,2.12,38.27,41.84,3.04
1613383200,4,353.81,0.13,1.39,134.47,2.09,38.77,42.34,3.14
1613386800,4,350.48,0.1,1.76,134.47,2,38.35,41.83,3.17
1613390400,4,347.14,0.05,2.27,133.04,1.97,37.66,41.13,3.26
1613394000,4,363.83,0.01,4.24,125.89,2.12,38.51,42.36,4.24
1613397600,4,427.25,0,7.88,114.44,2.41,43.17,48.07,7.16
1613401200,5,473.98,0,10.03,97.28,2.35,53.16,58.84,7.92
1613404800,5,480.65,0,8.57,84.4,2.38,64.52,70.63,4.5
1613408400,5,473.98,0,7.45,75.82,2.09,68.14,74.42,2.82
1613412000,5,453.95,0,6.86,69.38,1.59,66.31,72.32,2.28
1613415600,5,447.27,0,7.45,55.79,1.01,64.62,70.07,2.38
1613419200,5,453.95,0,7.97,41.49,0.74,64.29,69.39,3.04
1613422800,5,460.63,0,7.97,31.83,0.67,64.89,69.31,4.24
1613426400,5,467.3,0.01,7.97,25.75,0.68,65.72,70.35,5.19
1613430000,5,480.65,0.01,8.23,21.64,0.63,67.41,72.71,4.56
1613433600,5,514.03,0.01,9.17,19.85,0.61,69.63,75.91,4.24
1613437200,5,580.79,0,10.63,32.19,1.39,69.16,77.25,5.26
1613440800,5,634.19,0.04,13.2,35.41,2.12,65.93,74.44,5.13
1613444400,5,647.54,0.82,12.85,44.35,2.8,61.23,68.15,4.18
1613448000,5,587.46,0.91,7.03,74.39,4.17,59.02,63.84,3.04
1613451600,5,534.06,0.59,4.28,103,6.38,57.84,62.48,2.6
1613455200,5,487.33,0.35,2.79,123.02,8.35,58.02,62.93,1.88
1613458800,5,427.25,0.17,1.63,130.18,8.7,55.11,59.31,0.97
1613462400,5,413.9,0.12,1.5,131.61,7.63,53.35,57.27,0.9
1613466000,5,413.9,0.08,1.74,130.18,6.97,53.04,56.89,0.91
1613469600,5,427.25,0.08,2.1,130.18,6.32,53.33,57.11,1.16
1613473200,5,447.27,0.1,2.74,131.61,5.6,55.34,58.97,1.66
1613476800,5,473.98,0.07,3.68,130.18,4.65,57.68,61.09,2.25
1613480400,5,500.68,0.01,5.27,121.59,3.31,55.79,58.92,3.07
1613484000,4,480.65,0,6.17,104.43,1.68,46.69,49.65,3.64
1613487600,4,440.6,0,5.48,95.84,1.16,42.41,45.81,3.36
1613491200,5,433.92,0,5.66,92.98,1.67,51.9,57.06,3.39
1613494800,5,427.25,0,6.34,83.69,1.86,60.1,67.21,2.85
1613498400,5,410.56,0,6.6,73.67,1.62,61.19,69.11,2.19
1613502000,5,393.87,0,6.34,65.09,1.28,58.13,65.37,2.15
1613505600,5,380.52,0,5.57,60.8,1.13,55.51,62.04,2.22
1613509200,5,373.84,0,4.88,57.94,1.03,54.17,60.15,2.41
1613512800,5,370.5,0,4.24,55.08,0.97,51.09,56.53,2.63
1613516400,4,367.17,0,3.77,52.21,0.91,47.04,52.08,2.95
1613520000,4,370.5,0,3.68,50.78,0.89,45.32,50.32,3.42
1613523600,4,380.52,0,4.46,50.78,0.97,45.22,50.29,3.96
1613527200,4,403.88,0,6.43,50.07,1.16,46.26,51.46,4.05
1613530800,4,427.25,0.02,8.57,46.49,1.25,47.95,53.15,4.18
1613534400,4,427.25,0.11,7.11,57.22,1.07,48.87,53.23,3.23
1613538000,5,447.27,0.27,4.8,73.67,1.13,50.65,54.73,3.01
1613541600,5,467.3,0.24,2.91,92.98,1.39,53.44,57.54,3.07
1613545200,5,460.63,0.14,1.63,111.58,1.54,51,54.65,2.44
1613548800,4,453.95,0.12,1.29,118.73,1.76,49.03,52.53,2.06
1613552400,5,453.95,0.12,1.37,124.45,2,50.7,54.48,2.12
1613556000,5,453.95,0.14,1.69,128.75,2.24,52.17,56.13,2.28
1613559600,5,453.95,0.14,2.44,133.04,2.47,53.19,57.24,2.53
1613563200,5,460.63,0.09,3.77,133.04,2.83,54.4,58.63,2.88
1613566800,5,487.33,0.02,6.86,123.02,3.25,55.92,60.68,4.18
1613570400,5,527.38,0,9.51,110.15,3.4,58.04,63.57,6.08
1613574000,5,567.44,0,10.8,97.28,2.95,57.79,63.51,7.35
1613577600,5,560.76,0,10.63,81.54,2.35,51.26,56.77,7.73
1613581200,4,534.06,0,10.11,70.1,2,44.83,50.4,7.28
1613584800,4,494,0,9.25,62.23,1.61,39.99,45.39,4.69
1613588400,4,453.95,0,9.08,50.78,1.09,37.6,42.72,3.01
1613592000,4,447.27,0,9.17,38.98,0.81,37.44,42.81,3.55
1613595600,4,453.95,0,9.43,29.68,0.72,38.3,44.11,4.88
1613599200,4,480.65,0.01,10.2,22.53,0.73,40.02,45.78,5.83
1613602800,4,520.71,0.01,11.48,18.06,0.72,42.57,48.39,4.75
1613606400,4,580.79,0.01,13.2,18.24,0.81,46.47,52.06,3.77
1613610000,5,514.03,0,7.63,53.64,1.82,50.9,55.4,3.45
1613613600,4,440.6,0,6.08,67.23,1.94,46.87,51.81,3.61
1613617200,4,400.54,0.07,6.08,72.24,2.21,40.18,45.4,3.2
1613620800,4,383.85,0.3,5.83,73.67,3.4,40.08,45.49,2.57
1613624400,4,373.84,0.55,5.18,75.82,4.17,48.99,55.16,2.28
1613628000,5,367.17,0.57,4.24,86.55,4.47,57.68,64.51,1.5
1613631600,5,350.48,0.25,2.12,110.15,7.75,65.65,71.82,0.1
1613635200,5,347.14,0.14,1.46,121.59,7.99,64.34,69.58,0
1613638800,5,350.48,0.13,1.48,125.89,7.39,62.5,67.4,0
1613642400,5,357.15,0.15,1.89,128.75,6.97,60.08,64.82,0.04
1613646000,5,370.5,0.16,2.64,130.18,6.91,57.15,61.75,0.54
1613649600,5,397.21,0.12,3.9,128.75,6.97,55.42,59.75,1.31
1613653200,5,433.92,0.02,6.51,115.87,6.26,53.07,57.14,2.63
1613656800,4,473.98,0,8.65,98.71,5.01,49.26,53.24,3.67
1613660400,4,494,0,9.34,85.83,3.87,42.87,46.66,3.8
1613664000,4,494,0,8.14,82.25,3.1,37.4,40.83,3.42
1613667600,4,487.33,0,7.28,80.82,2.65,33.75,36.93,3.33
1613671200,4,480.65,0,6.6,80.11,2.27,30.56,33.38,3.36
1613674800,4,473.98,0,5.91,80.11,1.89,27.7,30.11,3.45
1613678400,4,467.3,0,5.01,80.11,1.71,26.56,28.62,3.33
1613682000,4,453.95,0,4.07,83.69,1.8,29.46,31.32,2.91
1613685600,4,467.3,0,5.01,65.09,1.27,31.95,34.19,4.37
1613689200,4,500.68,0,6.6,42.92,0.92,32.48,35.08,6.02
1613692800,4,527.38,0.01,8.4,28.61,0.97,34.52,37.36,8.11
1613696400,4,580.79,0.18,11.82,16.27,1.31,38.38,42.53,9.75
1613700000,4,707.63,2.32,17.99,4.51,1.79,45.44,53.05,6.27
1613703600,5,854.49,8.61,21.08,6.08,1.91,55.1,65.1,3.9
1613707200,5,460.63,0.27,4.28,98.71,2.86,52.52,56.04,1.52
1613710800,5,487.33,0.29,3.51,105.86,4.77,59.73,64.23,1.96
1613714400,5,494,0.23,3.04,118.73,6.97,62.5,67.31,1.58
1613718000,4,433.92,0.13,1.74,131.61,6.44,49.82,53.61,0.64
1613721600,4,397.21,0.12,1.3,134.47,5.54,41.86,45.09,0.4
1613725200,4,377.18,0.13,1.24,135.9,4.47,37.63,40.8,0.5
1613728800,4,367.17,0.14,1.61,135.9,3.67,37.76,40.97,0.76
1613732400,4,373.84,0.13,2.79,135.9,3.43,41.37,44.71,1.3
1613736000,4,397.21,0.06,4.8,131.61,3.4,44.2,47.66,1.95
1613739600,4,447.27,0.01,8.82,111.58,3.19,44.63,48.29,3.26
1613743200,4,507.36,0,11.65,84.4,2.83,43.9,47.92,3.67
1613746800,4,534.06,0,11.48,70.1,2.59,42.77,46.67,2.98
1613750400,4,514.03,0,8.91,70.81,2.41,40.94,44.21,2.53
1613754000,4,480.65,0,6.34,75.1,2.15,37.28,39.87,2.31
1613757600,4,447.27,0,5.01,77.96,1.61,32.68,34.61,2.09
1613761200,4,403.88,0,3.73,81.54,1.13,29.6,31.02,1.69
1613764800,4,380.52,0,3.09,82.25,1.04,27.6,28.94,1.71
1613768400,4,377.18,0,3.04,80.11,1.18,28.06,29.59,2
1613772000,4,367.17,0,2.79,77.96,1.3,32.08,33.94,2.25
1613775600,4,357.15,0,2.7,72.24,1.16,35.37,37.49,2.44
1613779200,4,357.15,0,2.91,66.52,0.97,34.32,36.35,2.44
1613782800,4,363.83,0,3.38,62.23,0.83,29.62,31.34,2.28
1613786400,3,373.84,0.01,4.2,59.37,0.84,24.05,25.57,2.06
1613790000,3,373.84,0.18,4.41,60.8,0.87,20.22,21.56,1.84
1613793600,2,347.14,0.25,2.87,70.1,0.74,17.15,18.21,1.58
1613797200,2,333.79,0.26,2.19,73.67,0.75,19.29,20.47,1.98
1613800800,3,330.45,0.24,1.86,77.25,0.81,20.06,21.39,2.47
1613804400,2,313.76,0.15,1.23,82.25,0.72,13.95,14.97,2
1613808000,2,310.42,0.13,1.06,84.4,0.72,11.37,12.26,1.88
1613811600,2,310.42,0.11,1.04,86.55,0.72,10.54,11.36,1.88
1613815200,2,317.1,0.1,1.14,87.98,0.74,10.33,11.09,1.88
1613818800,2,327.11,0.08,1.61,88.69,0.77,10.5,11.24,2.12
1613822400,2,340.46,0.04,2.49,87.98,0.82,10.74,11.48,2.5
1613826000,2,360.49,0.01,3.68,85.12,0.93,11.59,12.39,2.95
1613829600,2,370.5,0,4.37,81.54,1.03,11.96,12.85,2.88
1613833200,2,363.83,0,4.33,77.96,1.06,10.87,11.78,2.38
1613836800,1,350.48,0,3.94,74.39,1.06,9.21,10.08,1.9
1613840400,1,347.14,0,3.56,72.24,1.15,8.37,9.18,1.66
1613844000,1,363.83,0,3.9,67.95,1.42,9.04,9.69,1.44
1613847600,2,390.53,0,4.71,60.8,1.67,10.49,10.95,1.2
1613851200,2,410.56,0,5.1,55.08,1.62,10.42,10.81,1.24
1613854800,1,413.9,0,4.76,52.93,1.45,9.72,10.06,1.35
1613858400,1,413.9,0,4.16,55.08,1.33,9.84,10.15,1.41
1613862000,2,410.56,0,3.77,58.65,1.36,11.62,11.93,1.47
1613865600,2,417.23,0,3.73,61.51,1.57,13.45,13.81,1.5
1613869200,2,433.92,0,4.11,60.8,1.71,14.26,14.83,1.79
1613872800,2,447.27,0,5.14,54.36,1.71,15.76,16.73,1.98
1613876400,2,453.95,0.09,5.91,48.64,1.61,17.06,18.28,2.09
1613880000,2,423.91,0.14,4.2,57.22,1.48,16.44,17.31,1.47
1613883600,2,410.56,0.11,3.34,64.37,1.45,15.64,16.31,1.27
1613887200,2,397.21,0.07,3,69.38,1.4,13.69,14.18,1.11
1613890800,2,387.19,0.13,2.44,72.96,1.1,10.76,11.13,0.95
1613894400,1,383.85,0.18,1.84,79.39,0.89,9.8,10.15,0.97
1613898000,2,390.53,0.16,1.33,87.26,0.88,10.54,10.95,1.09
1613901600,2,403.88,0.14,1.22,94.41,1,11.97,12.5,1.38
1613905200,2,417.23,0.15,1.65,100.14,1.16,13.32,13.99,1.82
1613908800,2,420.57,0.13,2.44,98.71,1.22,12.55,13.3,2.19
1613912400,2,423.91,0.04,3.98,90.12,1.25,11.11,12.03,2.72
1613916000,2,433.92,0,5.27,80.11,1.34,10.58,11.86,3.07
1613919600,2,447.27,0,5.66,74.39,1.46,10.42,11.96,3.17
1613923200,2,453.95,0,5.66,71.53,1.57,10.13,11.75,3.23
1613926800,1,453.95,0,5.44,69.38,1.67,9.23,10.74,2.82
1613930400,1,453.95,0,5.23,67.23,1.85,8.61,9.86,2.34
1613934000,1,453.95,0,5.18,62.94,1.89,8.82,9.83,2.06
1613937600,2,460.63,0,5.31,55.79,1.82,10.24,11.24,2.06
1613941200,2,460.63,0,5.18,50.78,1.94,12.52,13.48,1.98
1613944800,2,467.3,0,5.1,47.21,2.15,15.77,16.67,1.9
1613948400,2,480.65,0,5.01,45.42,2.12,18.22,19.16,1.93
1613952000,2,487.33,0,5.01,44.35,1.85,18.86,19.86,2.09
1613955600,2,500.68,0,5.74,41.84,1.65,18.06,19.38,2.31
1613959200,2,534.06,0.02,7.8,38.98,1.74,16.42,18.42,2.34
1613962800,2,554.09,0.31,8.82,40.77,1.82,14.1,16.36,2.15
1613966400,1,507.36,0.45,5.4,55.08,1.46,9.18,10.73,1.71
1613970000,1,494,0.59,3.9,67.95,1.36,9.29,10.9,1.98
1613973600,2,487.33,0.46,2.66,82.97,1.33,10.89,12.6,2.28
1613977200,2,447.27,0.21,1.32,92.98,0.95,8.97,10.28,1.95
1613980800,2,427.25,0.14,0.99,94.41,0.78,7.26,8.37,1.87
1613984400,2,420.57,0.11,1.01,95.84,0.81,6.84,7.92,2
1613988000,2,417.23,0.11,1.16,100.14,0.92,6.73,7.75,2.09
1613991600,2,423.91,0.13,1.61,104.43,1.07,7.12,8.13,2.25
1613995200,2,440.6,0.12,2.57,110.15,1.4,8.29,9.44,2.63
1613998800,2,494,0.04,6.26,105.86,2.03,11.28,13.05,4.12
1614002400,2,554.09,0,9.94,92.98,2.56,15.25,17.96,5.64
1614006000,2,587.46,0,11.14,87.26,2.71,18.02,21.29,5.07
1614009600,2,587.46,0,10.71,84.4,2.44,19.14,22.88,4.12
1614013200,2,574.11,0,9.85,77.96,2.03,18.86,23.15,3.83
1614016800,2,554.09,0,9.34,67.95,1.58,17.87,22.26,3.58
1614020400,2,534.06,0,8.65,57.94,1.24,16.78,21.1,3.39
1614024000,2,534.06,0,8.14,48.64,1.22,16.55,21.08,3.45
1614027600,2,567.44,0,9.17,38.62,1.79,19.44,24.36,3.26
1614031200,3,614.17,0,10.8,32.19,2.44,22.12,27.21,3.01
1614034800,3,627.52,0,10.8,31.83,2.44,22.35,27.19,2.85
1614038400,3,607.49,0,9.51,33.98,2.06,21.1,25.16,2.72
1614042000,2,574.11,0,8.31,36.48,1.67,18.9,22.77,2.79
1614045600,2,554.09,0.11,8.65,37.91,1.55,16.3,20.62,2.88
1614049200,2,534.06,1.19,7.37,46.49,1.42,14.52,18.58,2.66
1614052800,2,487.33,1.12,4.63,67.23,1.21,12.51,15.69,2.41
1614056400,2,487.33,0.75,3.43,87.98,1.28,13.53,16.64,2.88
1614060000,2,487.33,0.32,1.82,107.29,1.45,13.99,16.88,3.04
1614063600,2,400.54,0.13,0.8,97.28,1.04,7.82,9.34,1.81
1614067200,2,377.18,0.1,0.79,92.98,0.95,6.16,7.27,1.5
1614070800,2,373.84,0.08,1.02,92.98,1.07,6.4,7.45,1.54
1614074400,2,373.84,0.06,1.5,91.55,1.3,7.28,8.41,1.76
1614078000,2,383.85,0.05,2.34,92.98,1.54,8.95,10.25,2.15
1614081600,2,393.87,0.02,3.38,94.41,1.7,10.58,12.04,2.57
1614085200,2,534.06,0.03,19.36,55.79,2.41,15.17,19.49,8.61
1614088800,3,720.98,0.06,33.93,20.92,3.22,21.73,30.35,14.31
1614092400,4,827.79,0.45,35.64,8.76,3.67,26.79,38.31,17.73
1614096000,4,881.2,0.96,34.62,4.56,3.87,30.22,43.71,21.03
1614099600,4,934.6,2.32,32.56,1.52,3.55,33.56,48.56,22.04
1614103200,4,921.25,2.63,28.79,1.72,2.59,34.23,48.64,19.51
1614106800,4,734.33,0.05,20.56,18.6,1.79,27.27,36.2,15.2
1614110400,3,674.25,0,17.65,20.92,1.61,24.68,32.57,13.55
