date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1624928400,2,620.84,5.14,20.05,1.74,6.97,13.72,17.49,3.2
1624932000,2,988.01,22.8,23.31,1.5,9.89,18.54,23.94,4.18
1624935600,3,1268.39,37.1,27.42,6.8,13.11,20.84,26.65,5.45
1624939200,2,687.6,10.17,25.02,19.31,13.23,10.58,13.38,3.55
1624942800,2,620.84,8.49,21.25,36.84,14.66,10.91,13.51,3.67
1624946400,2,574.11,5.53,18.17,72.24,15.5,15.59,18.05,3.48
1624950000,3,447.27,2.07,9.85,105.86,11.21,20.01,21.92,2.41
1624953600,3,380.52,1.12,6.68,115.87,8.35,20.52,22.1,1.93
1624957200,2,363.83,1.03,6.77,114.44,7.99,19.69,21.21,1.87
1624960800,2,367.17,1.16,8.14,104.43,7.87,18.5,20.03,1.96
1624964400,2,403.88,1.55,11.65,91.55,8.11,17.63,19.24,2.25
1624968000,2,460.63,1.66,17.14,77.25,8.46,16.73,18.44,2.6
1624971600,2,781.06,1.51,41.47,41.13,10.37,19.18,21.93,4.31
1624975200,3,1094.82,1.03,57.58,10.55,11.68,23.88,28.64,6.84
1624978800,4,1094.82,1.38,52.78,7.69,10.85,27,33.39,8.61
1624982400,4,1001.36,0.56,47.98,12.16,10.85,28.33,35.24,8.74
1624986000,4,921.25,0.32,43.18,15.02,11.09,28.25,35.15,7.54
1624989600,4,847.82,0.23,38.73,16.45,10.25,25.87,32.18,5.76
1624993200,3,714.3,0.07,31.19,21.64,8.46,21.4,27.03,4.5
1624996800,2,607.49,0.02,24.33,24.32,6.97,17.64,23.1,4.02
1625000400,2,540.73,0.02,20.56,22.71,6.2,15.17,20.47,3.64
1625004000,2,494,0.03,17.65,19.67,5.6,14.06,19.28,3.36
1625007600,2,473.98,0.06,15.59,16.99,5.36,14.16,19.32,3.26
1625011200,2,494,0.19,16.28,14.13,5.6,15.25,20.39,3.29
1625014800,2,614.17,1.82,22.62,7.24,6.62,17.59,23.04,3.48
1625018400,3,934.6,14.31,28.45,3,8.7,20.99,27.19,4.24
1625022000,3,1161.58,26.82,30.5,8.76,10.61,21.51,27.66,5.32
1625025600,1,540.73,6.04,16.79,29.33,8.11,7.77,9.91,2.82
1625029200,1,433.92,2.77,13.54,40.41,7.45,5.98,7.54,2.47
1625032800,1,400.54,1.29,12.68,47.21,7.57,5.59,7.01,2.5
1625036400,1,360.49,0.71,10.54,51.5,6.44,4.65,5.78,2.25
1625040000,1,337.12,0.59,9.68,54.36,5.72,4.29,5.21,2.03
1625043600,1,333.79,0.55,9.94,53.64,5.72,4.25,5.09,1.96
1625047200,1,333.79,0.57,10.11,51.5,5.42,4.09,4.91,2.01
1625050800,1,353.81,0.79,12.17,47.21,5.6,4.01,4.88,2.19
1625054400,1,397.21,0.96,15.77,41.49,6.02,4.07,5.01,2.41
1625058000,1,540.73,0.82,28.1,26.11,8.94,5.81,7.25,3.36
1625061600,1,700.95,0.61,37.36,11.36,12.16,8.76,11.17,4.88
1625065200,2,734.33,0.98,37.36,7.87,12.76,10.98,14.32,5.7
1625068800,2,754.36,1.27,37.7,6.17,12.76,13.14,17.31,5.57
1625072400,2,774.38,1.79,37.36,4.51,11.68,14.71,19.52,5.26
1625076000,2,727.65,1.48,34.62,5.36,9.42,13.69,18.31,4.5
1625079600,2,614.17,0.54,28.1,9.39,6.74,10.58,14.5,3.71
1625083200,1,527.38,0.19,21.76,12.52,5.66,9,12.66,3.23
1625086800,1,487.33,0.11,17.99,13.41,5.66,8.8,12.43,2.98
1625090400,1,460.63,0.1,16.11,13.05,5.96,9.2,12.81,2.95
1625094000,1,447.27,0.12,15.08,12.7,6.02,9.79,13.35,2.85
1625097600,2,453.95,0.21,15.59,11.8,6.08,10.2,13.44,2.72
1625101200,2,500.68,0.91,18.68,8.76,7.09,10.82,13.94,2.79
1625104800,2,660.9,8.27,20.74,5.59,8.35,12.56,16.47,3.52
1625108400,2,781.06,16.99,19.54,11.8,9.06,13.06,17.36,4.56
1625112000,1,487.33,7.1,12.51,27.54,6.62,7.09,9.44,3.01
1625115600,1,407.22,3.86,10.11,43.63,6.62,6.38,8.2,2.53
1625119200,1,383.85,2.32,9.25,64.37,7.39,8.98,10.8,2.57
1625122800,2,347.14,1.36,7.2,77.25,6.56,10.32,11.84,2.19
1625126400,1,327.11,0.99,6.77,76.53,5.6,9.51,10.75,1.93
1625130000,1,320.44,0.87,7.28,72.24,5.36,8.84,10.01,1.93
1625133600,1,343.8,0.94,9.85,64.37,5.96,8.43,9.59,2.09
1625137200,1,387.19,0.95,13.88,57.22,6.38,9.05,10.23,2.28
1625140800,1,440.6,0.57,18.51,52.21,6.38,9.92,11.11,2.28
1625144400,2,500.68,0.13,23.31,45.06,7.51,11.13,12.46,2.19
1625148000,2,514.03,0.01,23.65,39.7,8.23,12.27,13.85,2.12
1625151600,2,480.65,0.01,21.42,38.27,7.75,12.27,13.93,1.92
1625155200,2,460.63,0.01,20.05,32.9,7.21,11.08,12.81,1.87
1625158800,1,460.63,0.04,19.71,25.39,6.38,9.69,11.48,1.87
1625162400,1,447.27,0.08,18.85,20.21,5.13,8.25,9.83,1.69
1625166000,1,400.54,0.08,15.59,18.06,3.99,6.34,7.54,1.47
1625169600,1,347.14,0.06,12.34,16.45,3.76,4.97,5.99,1.41
1625173200,1,310.42,0.06,10.11,14.84,3.79,4.17,5.07,1.38
1625176800,1,290.39,0.07,8.74,13.77,3.7,3.47,4.35,1.49
1625180400,1,283.72,0.1,8.4,12.52,3.79,2.81,3.7,1.69
1625184000,1,290.39,0.21,9,11,4.05,2.53,3.41,1.87
1625187600,1,330.45,0.78,11.31,8.05,4.71,2.86,3.96,2.06
1625191200,1,410.56,3.86,13.2,5.59,5.19,3.56,5.12,2.41
1625194800,1,440.6,7.26,11.14,8.49,5.13,3.5,5.32,2.69
1625198400,1,357.15,3.8,9.6,15.56,4.23,2.62,3.96,2.22
1625202000,1,327.11,2.82,8.31,20.56,4.41,2.47,3.52,2.06
1625205600,1,317.1,2.4,7.88,25.39,4.59,2.55,3.47,2.09
1625209200,1,297.07,1.77,6.86,30.4,3.87,2.37,3.17,1.95
1625212800,1,293.73,1.68,6.43,37.55,3.52,2.58,3.35,1.88
1625216400,1,300.41,1.52,6.26,49.35,3.49,3.57,4.39,1.92
1625220000,1,327.11,1.47,8.14,57.22,4.05,4.81,5.68,2.01
1625223600,1,390.53,1.48,13.71,52.93,4.95,5.2,6.1,2.25
1625227200,1,480.65,0.87,22.28,39.7,5.72,5.14,6.14,2.5
1625230800,2,801.09,3.21,42.84,10.01,7.27,7.67,9.55,3.58
1625234400,2,1134.87,17.21,42.5,0.1,8.58,12.37,15.96,4.62
1625238000,2,1214.98,24.36,38.04,0.01,8.58,15.85,20.93,4.5
1625241600,2,1214.98,25.48,36.33,0,8.46,18.13,24.36,4.12
1625245200,2,1161.58,24.59,33.93,0,8.11,18.97,25.9,3.99
1625248800,2,1001.36,20.34,29.47,0.01,6.8,16.26,22.9,3.52
1625252400,2,707.63,10.28,23.65,0.21,4.71,10.83,16.38,2.95
1625256000,1,460.63,1.87,17.99,2.82,3.43,7.73,12.23,2.57
1625259600,1,347.14,0.15,11.65,10.1,3.19,7.16,10.62,2.38
1625263200,1,297.07,0.05,8.23,14.84,3.31,6.48,9.07,2.22
1625266800,1,280.38,0.06,7.45,14.31,3.4,5.54,7.59,2.03
1625270400,1,283.72,0.15,7.88,12.16,3.55,4.92,6.71,1.96
1625274000,1,327.11,0.74,10.54,8.14,4.23,5.19,7.07,2.06
1625277600,1,433.92,5.14,12.85,5.05,5.36,6.2,8.47,2.38
1625281200,1,507.36,10.51,11.82,8.32,6.2,6.57,9,2.82
1625284800,1,420.57,5.81,12.17,13.59,5.66,4.58,6.38,2.5
1625288400,1,353.81,3.86,9.43,20.39,5.19,3.39,4.79,2.66
1625292000,1,317.1,2.68,7.71,28.97,4.77,2.94,4.08,2.85
1625295600,1,257.02,1.19,4.97,41.13,3.13,2.13,2.9,2.06
1625299200,1,243.66,0.82,4.63,47.21,2.83,1.95,2.62,1.79
1625302800,1,243.66,0.72,5.18,48.64,3.04,1.84,2.49,1.79
1625306400,1,370.5,1.34,14.74,35.05,4.47,2.76,3.67,2.41
1625310000,1,594.14,4.47,27.08,15.38,5.72,4.47,5.81,3.17
1625313600,1,867.84,14.75,33.24,3.8,6.56,6.61,8.38,3.61
1625317200,1,1081.47,25.48,33.93,0.61,7.63,8.75,11.03,3.67
1625320800,1,947.95,19.45,31.19,0.05,7.57,9,11.42,3.14
1625324400,1,680.92,7.1,27.42,1.29,6.44,7.46,9.62,2.57
1625328000,1,500.68,0.78,22.62,8.23,5.84,6.14,8.01,2.25
1625331600,1,500.68,0.63,21.08,8.94,6.2,6.72,8.73,2.28
1625335200,1,494,0.73,20.56,7.6,5.9,6.77,8.66,2.22
1625338800,1,433.92,0.37,16.79,9.74,4.89,5.84,7.38,2.03
1625342400,1,360.49,0.09,12,13.95,4.23,5.19,6.44,1.9
1625346000,1,327.11,0.04,9.34,15.91,3.93,4.82,5.87,1.77
1625349600,1,310.42,0.03,7.97,16.09,3.7,4.07,4.93,1.74
1625353200,1,303.75,0.04,7.37,15.56,3.67,3.07,3.77,1.74
1625356800,1,303.75,0.08,7.71,14.31,3.79,2.6,3.23,1.77
1625360400,1,330.45,0.31,9.85,11.8,4.23,2.78,3.58,1.96
1625364000,1,393.87,1.48,13.71,7.78,4.71,3.33,4.51,2.31
1625367600,1,423.91,3.1,14.57,7.33,4.89,3.46,4.88,2.57
1625371200,1,353.81,1.96,11.48,15.38,4.29,2.64,3.9,2.31
1625374800,1,313.76,1.26,9.6,20.74,4.23,2.35,3.54,2.53
1625378400,1,293.73,0.95,8.57,23.6,4.23,2.08,3.14,2.66
1625382000,1,260.35,0.5,6.86,27.54,3.37,1.54,2.32,2.15
1625385600,1,260.35,0.34,7.2,27.9,3.31,1.45,2.12,1.96
1625389200,1,267.03,0.26,8.23,26.82,3.76,1.52,2.17,2.01
1625392800,1,287.06,0.4,9.6,25.03,4.23,1.72,2.36,2.15
1625396400,1,330.45,0.83,12.68,20.92,4.71,2.15,2.87,2.44
1625400000,1,383.85,1.36,16.45,16.45,4.95,2.61,3.42,2.63
1625403600,1,480.65,2.1,22.62,8.76,5.96,3.78,4.91,2.91
1625407200,1,560.76,3.21,25.02,2.37,6.8,5.51,7.19,3.07
1625410800,1,560.76,3.63,22.62,1.61,6.38,6.52,8.62,2.79
1625414400,1,547.41,3.49,21.08,1.45,6.02,7.19,9.59,2.6
1625418000,1,554.09,4.02,20.39,1.07,5.9,7.86,10.52,2.57
1625421600,1,540.73,4.25,19.54,0.91,5.25,7.63,10.17,2.38
1625425200,1,473.98,2.54,17.82,1.81,4.47,6.37,8.45,2.15
1625428800,1,413.9,1.03,15.42,3.76,4.83,5.92,7.71,2.15
1625432400,1,377.18,0.44,13.02,5.81,5.25,5.86,7.43,2.09
1625436000,1,357.15,0.31,11.48,6.71,5.31,5.79,7.29,2.25
1625439600,1,353.81,0.36,10.71,6.44,5.36,5.56,7.03,2.5
1625443200,1,370.5,0.78,11.48,4.74,5.66,5.73,7.22,2.69
1625446800,1,447.27,3.33,13.88,1.95,6.5,6.92,8.62,2.82
1625450400,1,614.17,11.62,15.08,0.76,7.27,9.12,11.65,3.07
1625454000,1,707.63,17.43,15.25,2.19,7.21,9.57,12.53,3.01
1625457600,1,554.09,10.17,14.91,6.44,6.8,7.45,10.33,2.82
1625461200,1,460.63,6.04,12.51,12.88,6.74,6.1,8.95,3.1
1625464800,1,393.87,3.63,10.45,22.89,6.5,5.21,7.81,3.39
1625468400,1,293.73,0.98,7.45,35.41,4.05,3.35,4.97,2.53
1625472000,1,280.38,0.7,7.37,37.19,3.82,2.62,3.74,2.15
1625475600,1,287.06,0.79,7.97,37.91,4.23,2.56,3.53,2.15
1625479200,1,297.07,0.91,8.65,38.62,4.59,2.68,3.55,2.22
1625482800,1,333.79,1.09,11.65,36.84,5.19,3.14,4.04,2.38
1625486400,1,387.19,1.09,16.62,31.47,6.02,3.73,4.72,2.6
1625490000,1,787.74,8.94,37.36,6.88,8.23,7.87,10.1,4.18
1625493600,2,1161.58,25.93,36.33,0.04,9.42,14.11,18.44,5.57
1625497200,2,1148.22,27.49,29.13,0.01,8.58,17.45,23.29,4.88
1625500800,2,1014.71,21.68,25.71,0.01,7.63,18.36,24.91,3.99
1625504400,2,847.82,14.53,24.33,0.08,6.74,16.5,22.64,3.29
1625508000,2,660.9,6.71,23.65,1.15,5.42,11.64,15.97,2.5
1625511600,1,413.9,0.24,15.59,14.84,4.17,5.61,7.35,1.62
1625515200,1,343.8,0.03,10.37,21.46,3.99,4.34,5.4,1.41
1625518800,1,323.77,0.03,8.91,21.1,4.41,4.3,5.15,1.46
1625522400,1,313.76,0.03,8.31,18.77,4.65,4.31,5.2,1.68
1625526000,1,307.08,0.06,7.97,16.09,4.65,4.11,5.08,1.88
1625529600,1,310.42,0.17,8.65,13.05,4.71,4,5.06,2.01
1625533200,1,360.49,0.91,12,8.4,5.31,4.43,5.81,2.22
1625536800,1,480.65,5.2,15.59,3.98,6.62,5.6,7.59,2.63
1625540400,1,554.09,10.62,14.57,6.44,7.75,6,8.31,3.1
1625544000,1,433.92,6.65,11.65,18.24,6.8,4.18,5.77,2.41
1625547600,1,387.19,4.81,10.11,30.04,6.86,4.13,5.51,2.34
1625551200,1,367.17,3.41,8.91,47.92,7.15,5.47,6.79,2.34
1625554800,1,343.8,1.98,7.03,70.1,6.44,8.22,9.4,2.12
1625558400,2,340.46,1.45,6.43,86.55,6.2,10.6,11.69,1.98
1625562000,2,353.81,1.36,6.86,98.71,6.8,12.71,13.82,2.06
1625565600,2,413.9,1.9,10.37,100.14,8.23,14.19,15.49,2.47
1625569200,2,540.73,3.27,18.85,87.98,10.01,15.01,16.69,3.17
1625572800,2,687.6,4.3,30.5,65.8,11.33,14.77,16.82,3.71
1625576400,3,1401.9,17.21,65.12,15.56,12.64,20.87,25.01,5.57
1625580000,4,2269.75,53.64,66.49,0.04,13.59,32.64,40.57,7.09
1625583600,4,2643.59,74.21,55.52,0,13.23,41.86,52.69,6.78
1625587200,4,2777.1,83.15,48.67,0,13.11,48.83,61.29,6.02
1625590800,5,2670.29,81.36,43.53,0,12.76,50.39,62.74,5.26
1625594400,4,2189.64,63.48,38.73,0,11.56,42.97,52.99,4.18
1625598000,4,1548.77,37.1,34.62,0,9.66,32.34,39.56,3.42
1625601600,4,1308.44,27.94,29.82,0,7.99,30.13,36.36,3.39
1625605200,4,1148.22,21.68,25.71,0,7.57,29.59,35.07,3.48
1625608800,4,1014.71,16.09,23.31,0.02,7.63,28.64,33.47,3.61
1625612400,4,854.49,9.28,22.96,0.11,7.57,25.98,30.29,3.39
1625616000,3,741.01,4.14,24.33,1.36,7.63,22.06,25.85,3.33
1625619600,2,574.11,0.34,23.31,15.56,8.82,13.74,16.14,3.04
1625623200,2,694.28,4.36,27.76,11.62,9.89,13.04,15.87,3.42
1625626800,2,834.47,10.17,29.47,6.17,10.73,13.49,16.64,3.77
1625630400,1,614.17,1.69,27.42,20.56,9.3,9.58,11.69,2.85
1625634000,1,540.73,1.15,22.28,27.18,9.18,8.97,10.88,2.88
1625637600,1,507.36,1.01,19.71,28.97,9.42,8.96,10.8,3.04
1625641200,1,600.82,1.84,25.02,22.17,9.3,9.81,11.79,3.33
1625644800,2,867.84,7.26,37.01,8.94,10.25,11.97,14.5,3.93
1625648400,2,1188.28,20.79,41.13,3.49,12.88,14.91,18.12,4.81
1625652000,2,1361.85,30.4,39.76,5.1,14.78,16.35,19.76,5.32
1625655600,2,1295.09,28.39,38.73,9.21,13.83,15.48,18.48,4.75
1625659200,2,1108.17,20.79,38.73,12.34,12.64,13.76,16.24,4.12
1625662800,2,881.2,8.16,39.41,8.94,11.92,11.81,14,3.61
1625666400,2,787.74,3.91,34.96,2.46,10.37,11.09,13.56,3.33
1625670000,1,640.87,2.04,27.42,4.6,7.75,9.46,11.95,2.72
1625673600,1,594.14,1.96,25.36,4.29,6.56,9.01,11.55,2.38
1625677200,1,640.87,4.64,25.02,1.2,6.74,9.88,12.71,2.41
1625680800,1,647.54,7.15,23.31,0.35,6.32,9.69,12.37,2.31
1625684400,1,574.11,5.76,20.91,0.48,5.25,8.12,10.22,2.28
1625688000,1,500.68,3.1,18.51,1.02,4.95,7.45,9.46,2.44
1625691600,1,460.63,1.54,16.45,1.95,5.13,7.57,9.65,2.57
1625695200,1,433.92,0.85,14.74,3.31,5.25,8.05,10.16,2.69
1625698800,1,417.23,0.49,13.2,5.28,5.13,8.15,10.1,2.5
1625702400,1,417.23,0.48,13.02,6.71,5.01,7.62,9.23,2.28
1625706000,1,440.6,0.92,14.22,6.88,5.6,6.86,8.34,2.22
1625709600,1,547.41,4.75,17.14,2.64,6.44,7.73,9.85,2.63
1625713200,1,607.49,9.39,16.11,3.49,6.56,7.73,10.16,2.85
1625716800,1,480.65,6.04,13.02,10.46,5.48,5.32,7.32,2.47
1625720400,1,400.54,4.08,10.2,18.95,5.25,4.55,6.43,2.66
1625724000,1,363.83,3.05,8.57,28.25,5.13,4.58,6.42,2.88
1625727600,1,313.76,1.51,7.28,31.11,3.93,3.47,4.89,2.31
1625731200,1,307.08,1.38,7.97,24.68,3.99,2.45,3.6,2.15
1625734800,1,317.1,1.52,9.17,22.17,4.59,2.25,3.32,2.22
1625738400,1,337.12,0.85,11.82,17.88,5.07,2.15,3.1,2.28
1625742000,1,370.5,1.3,14.22,13.59,5.07,2.14,3.02,2.38
1625745600,1,400.54,1.77,16.79,10.19,4.71,2.17,3.01,2.25
1625749200,1,500.68,3.97,21.08,3.67,5.78,3.17,4.3,2.47
1625752800,1,560.76,7.04,20.22,0.53,6.56,4.61,6.33,2.76
1625756400,1,547.41,6.65,19.02,0.49,6.44,5.54,7.73,2.6
1625760000,1,547.41,5.98,19.19,0.51,6.68,6.4,8.99,2.63
1625763600,1,560.76,6.2,19.19,0.43,6.56,7.12,10.06,2.69
1625767200,1,540.73,5.87,18.68,0.46,5.54,6.62,9.54,2.47
1625770800,1,473.98,3.44,17.14,1.1,4.35,5.16,7.43,1.98
1625774400,1,417.23,1.37,15.08,2.41,4.23,4.65,6.37,1.81
1625778000,1,397.21,0.72,13.54,3.4,4.71,4.76,6.22,1.85
1625781600,1,390.53,0.56,12.51,3.76,4.89,5.11,6.73,2.06
1625785200,1,377.18,0.52,11.14,4.16,4.71,5.24,7.13,2.25
1625788800,1,360.49,0.62,10.45,4.83,4.59,4.6,6.36,2.22
1625792400,1,373.84,1.36,11.82,4.74,5.13,4.04,5.39,2.01
1625796000,1,480.65,5.7,14.74,1.63,6.5,4.82,6.29,2.12
1625799600,1,600.82,13.08,14.57,1.48,7.87,5.51,7.15,2.31
1625803200,1,554.09,11.51,14.57,4.69,7.75,4.69,6.21,2.28
1625806800,1,467.3,7.94,13.37,9.39,7.33,4.07,5.53,2.34
1625810400,1,407.22,5.03,12.34,13.23,6.5,3.51,4.87,2.38
1625814000,1,347.14,2.6,10.63,16.99,4.65,2.59,3.56,1.85
1625817600,1,360.49,2.68,11.65,16.45,4.65,2.7,3.5,1.69
1625821200,1,393.87,2.88,13.88,16.09,5.31,3.29,4.04,1.73
1625824800,1,417.23,3.19,14.4,20.92,5.48,4.19,4.95,1.84
1625828400,1,447.27,3.35,16.28,24.32,5.31,5.1,5.94,1.93
1625832000,1,494,3.58,19.36,21.1,5.13,5.41,6.32,1.93
1625835600,1,514.03,2.26,23.31,13.23,5.19,5.25,6.32,1.88
1625839200,1,494,1.1,22.62,8.05,5.07,5.13,6.47,1.85
1625842800,1,453.95,0.84,20.05,8.67,4.65,5.28,6.78,1.76
1625846400,1,447.27,0.62,19.02,9.48,4.77,6.15,7.77,1.76
1625850000,1,453.95,0.66,18.68,8.67,4.83,6.82,8.59,1.85
1625853600,1,433.92,0.7,17.48,7.78,4.35,6.29,7.94,1.76
1625857200,1,377.18,0.37,14.05,9.21,3.55,5.02,6.57,1.71
1625860800,1,313.76,0.1,9.94,11.62,2.83,4.09,5.68,1.76
1625864400,1,287.06,0.07,8.31,11.98,2.71,3.66,5.24,1.79
1625868000,1,270.37,0.07,7.37,11.8,2.59,3.3,4.64,1.76
1625871600,1,257.02,0.08,6.68,11.98,2.47,2.82,3.9,1.71
1625875200,1,253.68,0.12,6.51,11.98,2.5,2.26,3.09,1.68
1625878800,1,273.71,0.32,7.88,11.18,2.8,2.14,2.9,1.58
1625882400,1,323.77,1.05,10.63,8.94,3.07,2.44,3.26,1.49
1625886000,1,350.48,2.1,11.14,9.66,3.07,2.48,3.33,1.35
1625889600,1,320.44,1.82,9.34,15.38,2.92,2.21,3.09,1.35
1625893200,1,290.39,1.29,8.23,19.31,2.92,2.14,3.16,1.63
1625896800,1,273.71,1.06,7.45,21.99,2.77,2.19,3.33,2.01
1625900400,1,257.02,0.92,5.74,30.76,2.21,2.06,2.85,1.68
1625904000,1,263.69,0.72,6.17,35.05,2.21,2.17,2.74,1.46
1625907600,1,273.71,0.52,7.03,36.48,2.38,2.26,2.79,1.47
1625911200,1,280.38,0.29,7.88,36.84,2.44,2.41,2.95,1.52
1625914800,1,300.41,0.3,9.68,35.41,2.44,2.63,3.19,1.58
1625918400,1,327.11,0.23,12,32.19,2.38,2.81,3.37,1.46
1625922000,1,337.12,0.08,12.68,30.04,2.41,3.01,3.63,1.35
1625925600,1,320.44,0.02,10.97,30.04,2.3,3.01,3.72,1.31
1625929200,1,297.07,0.01,9.43,28.97,2.15,2.83,3.58,1.24
1625932800,1,287.06,0.02,8.82,26.46,2.15,2.7,3.45,1.17
1625936400,1,280.38,0.02,8.31,24.68,2.03,2.49,3.18,1.06
1625940000,1,267.03,0.02,7.28,25.75,1.74,2.12,2.67,0.93
1625943600,1,247,0.01,5.57,29.33,1.51,1.8,2.24,0.87
1625947200,1,233.65,0,4.16,32.54,1.51,1.59,2.02,0.95
1625950800,1,226.97,0,3.56,34.33,1.55,1.56,2,1.01
1625954400,1,223.64,0,3.3,34.69,1.55,1.6,2.05,1.09
1625958000,1,223.64,0,3.17,34.33,1.59,1.63,2.13,1.16
1625961600,1,226.97,0,3.3,33.62,1.7,1.71,2.26,1.2
1625965200,1,240.33,0.01,4.41,31.11,1.94,1.88,2.49,1.27
1625968800,1,267.03,0.13,6.77,26.46,2.03,2.2,2.96,1.43
1625972400,1,280.38,0.64,7.54,23.25,1.97,2.22,3.05,1.54
1625976000,1,267.03,0.85,6.34,22.89,1.94,1.99,2.82,1.6
1625979600,1,247,0.78,5.23,23.25,1.89,1.84,2.59,1.66
1625983200,1,236.99,0.75,4.24,25.03,1.71,1.52,2.13,1.63
1625986800,1,226.97,0.71,3.43,28.97,1.49,1.2,1.66,1.46
1625990400,1,230.31,0.61,3.68,32.19,1.54,1.03,1.43,1.38
1625994000,1,236.99,0.53,4.16,33.26,1.68,1.02,1.41,1.36
1625997600,1,250.34,0.37,5.57,31.11,1.91,1.15,1.49,1.31
1626001200,1,280.38,0.41,8.14,27.54,2.15,1.35,1.69,1.31
1626004800,1,317.1,0.38,11.48,23.25,2.33,1.66,2.06,1.24
1626008400,1,343.8,0.22,13.37,19.67,2.59,2.13,2.74,1.35
1626012000,1,330.45,0.13,12.34,18.24,2.65,2.39,3.29,1.69
1626015600,1,307.08,0.1,10.37,18.42,2.53,2.47,3.55,2.03
1626019200,1,293.73,0.08,9.17,19.31,2.62,2.64,3.8,2.19
1626022800,1,290.39,0.07,8.74,20.03,2.59,2.74,3.9,2.19
1626026400,1,283.72,0.05,8.23,21.1,2.38,2.98,4.12,1.98
1626030000,1,263.69,0.03,6.77,23.6,2.3,3.08,4.1,1.77
1626033600,1,250.34,0.01,5.48,25.75,2.65,3.37,4.35,1.71
1626037200,1,236.99,0.01,4.54,28.25,2.68,3.26,4.09,1.62
1626040800,1,233.65,0.01,3.98,30.4,2.59,3.22,3.88,1.44
1626044400,1,230.31,0.01,3.81,32.54,2.59,3.44,4.02,1.3
1626048000,1,233.65,0.01,4.16,33.62,2.71,3.44,4.01,1.2
1626051600,1,263.69,0.02,6.26,32.19,3.13,3.51,4.17,1.22
1626055200,1,333.79,0.21,11.31,26.46,3.64,4.1,5.01,1.39
1626058800,1,393.87,1.08,14.91,22.35,3.93,4.58,5.76,1.57
1626062400,1,390.53,1.5,14.22,23.6,4.17,4.68,6.25,1.88
1626066000,1,347.14,1.2,11.82,26.82,4.05,4.02,5.81,2.34
1626069600,1,313.76,1.03,10.03,28.97,3.64,3.12,4.78,2.63
1626073200,1,277.04,0.48,7.97,32.19,2.77,2.4,3.58,2.12
1626076800,1,267.03,0.29,6.94,32.9,2.41,2.09,2.84,1.63
1626080400,1,260.35,0.27,6.17,32.54,2.24,1.94,2.52,1.46
1626084000,1,257.02,0.26,6.26,31.11,2.06,1.53,2.01,1.44
1626087600,1,280.38,0.3,8.31,27.9,2.24,1.43,1.9,1.63
1626091200,1,313.76,0.31,11.14,24.32,2.44,1.54,2.06,1.82
1626094800,1,337.12,0.19,12.85,21.99,2.8,2,2.72,2.09
1626098400,1,337.12,0.08,12.51,21.99,3.07,2.7,3.76,2.31
1626102000,1,327.11,0.08,11.48,21.28,3.13,3.13,4.39,2.22
1626105600,1,320.44,0.11,11.31,18.42,3.37,3.41,4.78,2.03
1626109200,1,320.44,0.16,11.31,16.09,3.4,3.45,4.89,1.92
1626112800,1,307.08,0.17,10.63,15.38,3.13,3.06,4.34,1.68
1626116400,1,277.04,0.1,8.57,16.63,2.77,2.29,3.17,1.41
1626120000,1,250.34,0.05,6.51,18.24,2.71,1.75,2.35,1.3
1626123600,1,240.33,0.04,5.48,18.77,2.77,1.55,2.06,1.25
1626127200,1,236.99,0.04,5.01,18.77,2.74,1.63,2.14,1.27
1626130800,1,236.99,0.04,4.8,18.42,2.77,1.83,2.36,1.27
1626134400,1,240.33,0.06,5.01,17.7,2.92,2.08,2.65,1.27
1626138000,1,267.03,0.2,6.86,15.38,3.34,2.63,3.28,1.3
1626141600,1,333.79,0.96,10.97,10.19,3.73,3.66,4.64,1.5
1626145200,1,383.85,2.68,13.02,7.06,3.93,4.47,5.76,1.68
1626148800,1,367.17,3.1,11.65,8.76,3.99,4.49,5.78,1.69
1626152400,1,327.11,2.24,9.77,12.34,3.64,4.1,5.15,1.68
1626156000,1,293.73,1.47,8.31,16.45,3.04,3.59,4.37,1.49
1626159600,1,263.69,0.99,6,23.6,2.24,2.81,3.31,1.11
1626163200,1,257.02,0.91,5.31,28.61,2.06,2.94,3.37,1.03
1626166800,1,257.02,0.79,5.01,31.47,2.03,3.18,3.6,1
1626170400,1,263.69,0.75,5.57,31.47,2.03,3.17,3.57,1.03
1626174000,1,297.07,0.92,8.31,28.61,2.41,3.5,3.97,1.09
1626177600,1,350.48,1.08,12.68,22.35,2.92,4.11,4.7,1.19
1626181200,1,390.53,0.96,16.28,16.09,3.58,4.9,5.72,1.41
1626184800,1,387.19,0.46,16.11,12.88,3.87,5.63,6.83,1.69
1626188400,1,363.83,0.44,14.05,11.98,3.79,6.2,7.76,1.82
1626192000,1,347.14,0.43,13.02,11.09,3.87,6.86,8.87,1.95
1626195600,1,333.79,0.42,12,10.82,3.79,7.19,9.5,2
1626199200,1,313.76,0.32,10.97,11.8,3.34,6.65,8.68,1.79
1626202800,1,280.38,0.15,8.65,14.48,2.89,5.53,6.95,1.52
1626206400,1,250.34,0.06,6.43,17.35,2.77,4.71,5.72,1.38
1626210000,1,240.33,0.04,5.23,18.77,2.74,4.12,4.92,1.3
1626213600,1,230.31,0.03,4.58,18.95,2.68,3.67,4.38,1.28
1626217200,1,230.31,0.04,4.33,18.77,2.71,3,3.64,1.33
